name,category,brand,price,rating,reviews_count,stock_status,size,size_type,link
"YumV's,Витамин C с эхинацеей и плодами шиповника,вкус апельсина,60 желейных конфет","Пищевые добавки,Витамины,Витамин С,Состояния здоровья,Иммунная система,Иммунные Формулы",Yum-Vs,697.40,4.9,64,0,60,штука,https://ru.iherb.com/pr/yumv-s-vitamin-c-with-echinacea-rose-hips-orange-flavor-60-jellies/65156
"Emerald Laboratories,B-Healthy,60 вегетарианских капсул","Пищевые добавки,Витамины,Витамин B",Emerald Laboratories,1807.57,4.6,70,0,60,штука,https://ru.iherb.com/pr/emerald-laboratories-b-healthy-60-vegetable-caps/69767
"Natural Factors,витамин В12,1000 мкг,60 таблеток","Пищевые добавки,Витамины,Витамин B,B12",Natural Factors,401.27,4.4,45,0,60,штука,https://ru.iherb.com/pr/natural-factors-vitamin-b12-1-000-mcg-60-tablets/2522
"GummYum!,Жевательные мультивитамины для взрослых,с разными натуральными ароматизаторами,60 жевательных таблеток","Пищевые добавки,Витамины,Мультивитамины",GummYum!,696.65,4.5,293,0,60,штука,https://ru.iherb.com/pr/gummyum-adult-multi-vitamin-gummies-assorted-natural-flavors-60-gummies/96815
"One-A-Day,Trolls,Kid's Complete Multivitamin Gummies,180 Gummies","Товары для детей,Здоровье детей,Детские мультивитамины",One-A-Day,1225.51,4.9,26,0,180,штука,https://ru.iherb.com/pr/one-a-day-kid-s-complete-multivitamin-gummies-trolls-180-gummies/108835
"Kirkman Labs,мультивитамины и минералы для детей в жевательных таблетках,натуральный вкус манго и персика,120 таблеток","Товары для детей,Здоровье детей,Детские мультивитамины",Kirkman Labs,1266.64,4.7,730,0,120,штука,https://ru.iherb.com/pr/kirkman-labs-children-s-chewable-multivitamin-mineral-tablets-natural-mango-peach-120-tablets/58421
"Bluebonnet Nutrition,витамин В6,200 мг,90 растительных капсул","Пищевые добавки,Витамины,Витамин B,B6 Пиридоксин",Bluebonnet Nutrition,891.12,4.7,120,1,90,штука,https://ru.iherb.com/pr/bluebonnet-nutrition-vitamin-b-6-200-mg-90-vegetable-capsules/14220
"VitaFusion,Organic Women's Multi,Wild Cherry,90 Vegetarian Gummies","Пищевые добавки,Женское здоровье,Женские мультивитамины",VitaFusion,1042.37,4.7,130,0,90,штука,https://ru.iherb.com/pr/vitafusion-organic-women-s-multi-wild-cherry-90-vegan-gummies/90149
"Now Foods,ADAM,превосходные мультивитамины для мужчин,90 растительных капсул","Пищевые добавки,Здоровье мужчины,Мужские мультивитамины,Пищевые добавки,Витамины,Мультивитамины",Now Foods,1238.05,4.8,2577,0,90,штука,https://ru.iherb.com/pr/now-foods-adam-superior-men-s-multi-90-veg-capsules/387
"ENADA,20x,20 мг,30 пастилок","Пищевые добавки,Витамины,Витамин B,B3 Ниацин,NADH,Состояния здоровья,Энергия",ENADA,3349.15,4.4,310,0,30,штука,https://ru.iherb.com/pr/enada-20x-20-mg-30-lozenges/9292
"Emerald Laboratories,мультивитаминный комплекс,для мужчин от 45 лет,1 раз в день,30 вегетарианских капсул","Пищевые добавки,Здоровье мужчины,Мужские мультивитамины",Emerald Laboratories,1338.17,4.8,102,0,30,штука,https://ru.iherb.com/pr/emerald-laboratories-men-s-45-1-daily-multi-30-vegetable-caps/69771
"Emerald Laboratories,CoEnzymated Women's 1-Daily Multi,30 растительных капсул","Пищевые добавки,Женское здоровье,Женские мультивитамины",Emerald Laboratories,1204.05,4.8,204,0,30,штука,https://ru.iherb.com/pr/emerald-laboratories-coenzymated-women-s-1-daily-multi-30-vegetable-caps/69770
"Source Naturals,метилкобаламин,витамин B12,со вкусом вишни,5 мг,60 пастилок","Пищевые добавки,Витамины,Витамин B,B12",Source Naturals,1217.47,4.7,74,0,60,штука,https://ru.iherb.com/pr/source-naturals-methylcobalamin-vitamin-b12-cherry-flavored-5-mg-60-lozenges/1461
"One-A-Day,Women's Prenatal Gummies with Folic Acid and DHA,Multivitamin/Multimineral Supplement,120 Gummies","Пищевые добавки,Женское здоровье,Пренатальные витамины",One-A-Day,2456.99,5,1,0,120,штука,https://ru.iherb.com/pr/one-a-day-women-s-prenatal-gummies-with-folic-acid-and-dha-multivitamin-multimineral-supplement-120-gummies/108834
"Carlson Labs,Витамин A,10 000 МЕ,250 мягких таблеток","Пищевые добавки,Витамины,Витамин А",Carlson Labs,1025.23,4.8,522,0,250,штука,https://ru.iherb.com/pr/carlson-labs-vitamin-a-10-000-iu-250-soft-gels/15282
"Zand,Immune Fast,пикантный апельсин,15 жевательных таблеток","Пищевые добавки,Витамины,Витамин С,Состояния здоровья,Иммунная система,Иммунные Формулы",Zand,669.83,4.7,100,0,15,штука,https://ru.iherb.com/pr/zand-immune-fast-zesty-orange-15-chewable-tablets/97777
"Rainbow Light,Vibrance,мультивитамины для девочек-подростков,способствуют здоровью кожи,180 мини-таблеток","Товары для детей,Здоровье детей,Детские мультивитамины",Rainbow Light,3621.10,4.7,204,0,180,штука,https://ru.iherb.com/pr/rainbow-light-vibrance-teen-girl-s-multivitamin-plus-healthy-skin-support-180-mini-tablets/90716
"GNC,комплекс для женщин Ultra Mega,Live Well,30 пакетиков","Пищевые добавки,Женское здоровье,Женские мультивитамины",GNC,3687.42,5,6,0,30,штука,https://ru.iherb.com/pr/gnc-women-s-ultra-mega-live-well-30-packs/104232
"Flintstones,мультивитаминная добавка для детей,поддержка иммунитета,фруктовый вкус,60 жевательных таблеток","Товары для детей,Здоровье детей,Детские мультивитамины,Состояния здоровья,Иммунная система,Иммунные Формулы",Flintstones,833.30,4.7,493,0,60,штука,https://ru.iherb.com/pr/flintstones-children-s-multivitamin-supplement-immunity-support-fruit-60-chewable-tablets/30513
"GNC,Vitapak,женская программа,для всего тела,50 пакетиков","Пищевые добавки,Женское здоровье,Женские мультивитамины,Пищевые добавки,Витамины,Мультивитамины,Мультивитамины для пожилых",GNC,4022.70,4.7,16,0,30,штука,https://ru.iherb.com/pr/gnc-women-s-vitapak-program-50-plus-30-packs/104209
"AirBorne,Оригинальная добавка для поддержки иммунитета,ягоды,96 жевательных таблеток","Пищевые добавки,Витамины,Витамин С,Состояния здоровья,Иммунная система,Иммунные Формулы",AirBorne,1232.37,4.7,184,0,96,штука,https://ru.iherb.com/pr/airborne-original-immune-support-supplement-very-berry-96-chewable-tablets/106122
"Emerald Laboratories,Коэнзимированный витамин B-Healthy,120 овощных капсул","Пищевые добавки,Витамины,Витамин B",Emerald Laboratories,3282.09,4.8,9,0,120,штука,https://ru.iherb.com/pr/emerald-laboratories-coenzymated-b-healthy-120-vegetable-caps/106004
"GNC,AMP,Men's Ripped Vitapak Program,мультивитамины для мужчин,для метаболизма и поддержки мышц,30 пакетиков","Пищевые добавки,Здоровье мужчины,Мужские мультивитамины,Питание для физической активности,Строители мышц",GNC,5736.40,3.8,5,0,30,штука,https://ru.iherb.com/pr/gnc-amp-men-s-ripped-vitapak-program-with-metabolism-muscle-support-30-packs/103899
"Premier Research Labs,Max B-ND,2 жидких унции (54 мл)","Пищевые добавки,Витамины,Витамин B,Комплекс витаминов группы B",Premier Research Labs,1676.44,3.8,4,0,2,жидкая унция,https://ru.iherb.com/pr/premier-research-labs-max-b-nd-2-fl-oz-54-ml/109254
"BioSchwartz,мультивитамины для женщин,60 жевательных конфет","Пищевые добавки,Женское здоровье,Женские мультивитамины,Пищевые добавки,Витамины,Мультивитамины",BioSchwartz,1265.90,5,13,0,60,штука,https://ru.iherb.com/pr/bioschwartz-women-s-multivitamin-gummies-60-gummies/104925
"KAL,метилкобаламин B12,со вкусом ягод,2500 мкг,59 мл (2 жидк. унции)","Пищевые добавки,Витамины,Витамин B,B12",KAL,930.61,4.9,91,0,2,жидкая унция,https://ru.iherb.com/pr/kal-b-12-methylcobalamin-berry-2-500-mcg-2-fl-oz-59-ml/90038
"Mason Natural,Ежедневная формула для женщин,90 капсуловидных таблеток","Пищевые добавки,Женское здоровье,Женские мультивитамины",Mason Natural,374.03,4.6,565,0,90,штука,https://ru.iherb.com/pr/mason-natural-women-s-daily-multi-formula-90-caplets/83422
"Source Naturals,Витамин К,500 мкг,200 таблеток","Пищевые добавки,Витамины,Витамин К",Source Naturals,564.77,4.7,317,0,200,штука,https://ru.iherb.com/pr/source-naturals-vitamin-k-500-mcg-200-tablets/1308
"L'il Critters,Gummy Vites,полноценный мультивитаминный комплекс,70 жевательных конфет","Товары для детей,Здоровье детей,Детские мультивитамины,Сезонные, чувствительные к жаре товары",L'il Critters,403.09,4.8,9366,0,70,штука,https://ru.iherb.com/pr/l-il-critters-gummy-vites-complete-multivitamin-70-gummies/70228
